startTime,settlementDate,settlementPeriod,GAS,OTHER
2023-03-24 22:00:00,2023-03-24,45,1122.61,1042.786
2023-03-24 22:30:00,2023-03-24,46,650.762,33.933
2023-03-24 23:00:00,2023-03-24,47,1047.725,337.908
2023-03-24 23:30:00,2023-03-24,48,1029.158,317.35
2023-03-25 00:00:00,2023-03-25,1,1332.658,670.3
2023-03-25 00:30:00,2023-03-25,2,1097.992,346.358
2023-03-25 01:00:00,2023-03-25,3,836.283,291.642
2023-03-25 01:30:00,2023-03-25,4,848.283,304.74
2023-03-25 02:00:00,2023-03-25,5,1133.089,582.966
2023-03-25 02:30:00,2023-03-25,6,1002.436,475.59
2023-03-25 03:00:00,2023-03-25,7,1043.7,520.44
2023-03-25 03:30:00,2023-03-25,8,1135.825,641.815
2023-03-25 04:00:00,2023-03-25,9,1122.492,748.773
2023-03-25 04:30:00,2023-03-25,10,1031.492,701.677
2023-03-25 05:00:00,2023-03-25,11,878.158,503.138
2023-03-25 05:30:00,2023-03-25,12,878.158,514.611
2023-03-25 06:00:00,2023-03-25,13,878.158,401.573
2023-03-25 06:30:00,2023-03-25,14,878.158,456.05
2023-03-25 07:00:00,2023-03-25,15,1097.051,756.595
2023-03-25 07:30:00,2023-03-25,16,1757.919,402.822
2023-03-25 08:00:00,2023-03-25,17,1483.755,561.061
2023-03-25 08:30:00,2023-03-25,18,1520.176,429.5
2023-03-25 09:00:00,2023-03-25,19,1240.641,1423.93
2023-03-25 09:30:00,2023-03-25,20,1246.442,1730.154
2023-03-25 10:00:00,2023-03-25,21,839.3,2371.604
2023-03-25 10:30:00,2023-03-25,22,760.467,2233.841
2023-03-25 11:00:00,2023-03-25,23,661.8,1941.093
2023-03-25 11:30:00,2023-03-25,24,604.3,1284.376
2023-03-25 12:00:00,2023-03-25,25,825.1,604.918
2023-03-25 12:30:00,2023-03-25,26,1022.585,1012.792
2023-03-25 13:00:00,2023-03-25,27,1487.32,2314.956
2023-03-25 13:30:00,2023-03-25,28,1077.518,2204.965
2023-03-25 14:00:00,2023-03-25,29,699.642,1416.388
2023-03-25 14:30:00,2023-03-25,30,1129.698,878.288
2023-03-25 15:00:00,2023-03-25,31,1293.559,226.971
2023-03-25 15:30:00,2023-03-25,32,822.053,535.667
2023-03-25 16:00:00,2023-03-25,33,138.892,672.587
2023-03-25 16:30:00,2023-03-25,34,1052.517,247.745
2023-03-25 17:00:00,2023-03-25,35,1086.333,158.11
2023-03-25 17:30:00,2023-03-25,36,854.376,174.724
2023-03-25 18:00:00,2023-03-25,37,1848.693,377.262
2023-03-25 18:30:00,2023-03-25,38,1871.834,488.367
2023-03-25 19:00:00,2023-03-25,39,2148.206,214.958
2023-03-25 19:30:00,2023-03-25,40,1481.217,230.708
2023-03-25 20:00:00,2023-03-25,41,665.7,182.698
2023-03-25 20:30:00,2023-03-25,42,1057.285,215.982
2023-03-25 21:00:00,2023-03-25,43,869.406,158.402
